data;vendas_previstas;forecast_horizon
2025-10-08;194435.9692340697;60
2025-10-09;225853.25389244186;60
2025-10-10;252775.54988276825;60
2025-10-11;167151.94260504848;60
2025-10-12;37157.619836596576;60
2025-10-13;106265.55094539866;60
2025-10-14;201880.2000827861;60
2025-10-15;94817.71564484923;60
2025-10-16;99332.0055758704;60
2025-10-17;136904.12134081137;60
2025-10-18;70252.18152762952;60
2025-10-19;13150.179208459153;60
2025-10-20;108664.13051601473;60
2025-10-21;87252.32688046848;60
2025-10-22;230222.27469878888;60
2025-10-23;137660.10745440633;60
2025-10-24;73546.94495979695;60
2025-10-25;91926.34785594867;60
2025-10-26;7435.615492654288;60
2025-10-27;123954.25517425784;60
2025-10-28;184545.8688556507;60
2025-10-29;98183.30287167922;60
2025-10-30;67152.64963588261;60
2025-10-31;144509.25937901984;60
2025-11-01;76056.04178595675;60
2025-11-02;7981.25644187777;60
2025-11-03;77544.96654591971;60
2025-11-04;141462.5905826192;60
2025-11-05;203110.77847704143;60
2025-11-06;153233.24488937834;60
2025-11-07;139621.95207833272;60
2025-11-08;58602.035046717116;60
2025-11-09;12983.376278625761;60
2025-11-10;115052.74219799433;60
2025-11-11;151010.44800800004;60
2025-11-12;173478.8168030155;60
2025-11-13;134189.06895066655;60
2025-11-14;166159.30545238798;60
2025-11-15;84327.30600730232;60
2025-11-16;26557.92345637234;60
2025-11-17;62093.178762918695;60
2025-11-18;282560.79457148653;60
2025-11-19;195240.80322569;60
2025-11-20;223161.9768201763;60
2025-11-21;141707.35041336954;60
2025-11-22;107212.8854516841;60
2025-11-23;12090.463789646965;60
2025-11-24;110497.77498399004;60
2025-11-25;101094.2241823712;60
2025-11-26;173351.24669056715;60
2025-11-27;135070.51429668698;60
2025-11-28;121222.03366293566;60
2025-11-29;111854.57687090265;60
2025-11-30;26429.958690911237;60
2025-12-01;324409.9145418093;60
2025-12-02;240154.64665113224;60
2025-12-03;108571.32494408316;60
2025-12-04;236460.29750893638;60
2025-12-05;152113.51346994584;60
2025-12-06;103520.72647419461;60
