data;vendas_previstas;forecast_horizon
2025-10-08;194435.9692340697;90
2025-10-09;225853.25389244186;90
2025-10-10;252775.54988276825;90
2025-10-11;167151.94260504848;90
2025-10-12;37157.619836596576;90
2025-10-13;106265.55094539866;90
2025-10-14;201880.2000827861;90
2025-10-15;94817.71564484923;90
2025-10-16;99332.0055758704;90
2025-10-17;136904.12134081137;90
2025-10-18;70252.18152762952;90
2025-10-19;13150.179208459153;90
2025-10-20;108664.13051601473;90
2025-10-21;87252.32688046848;90
2025-10-22;230222.27469878888;90
2025-10-23;137660.10745440633;90
2025-10-24;73546.94495979695;90
2025-10-25;91926.34785594867;90
2025-10-26;7435.615492654288;90
2025-10-27;123954.25517425784;90
2025-10-28;184545.8688556507;90
2025-10-29;98183.30287167922;90
2025-10-30;67152.64963588261;90
2025-10-31;144509.25937901984;90
2025-11-01;76056.04178595675;90
2025-11-02;7981.25644187777;90
2025-11-03;77544.96654591971;90
2025-11-04;141462.5905826192;90
2025-11-05;203110.77847704143;90
2025-11-06;153233.24488937834;90
2025-11-07;139621.95207833272;90
2025-11-08;58602.035046717116;90
2025-11-09;12983.376278625761;90
2025-11-10;115052.74219799433;90
2025-11-11;151010.44800800004;90
2025-11-12;173478.8168030155;90
2025-11-13;134189.06895066655;90
2025-11-14;166159.30545238798;90
2025-11-15;84327.30600730232;90
2025-11-16;26557.92345637234;90
2025-11-17;62093.178762918695;90
2025-11-18;282560.79457148653;90
2025-11-19;195240.80322569;90
2025-11-20;223161.9768201763;90
2025-11-21;141707.35041336954;90
2025-11-22;107212.8854516841;90
2025-11-23;12090.463789646965;90
2025-11-24;110497.77498399004;90
2025-11-25;101094.2241823712;90
2025-11-26;173351.24669056715;90
2025-11-27;135070.51429668698;90
2025-11-28;121222.03366293566;90
2025-11-29;111854.57687090265;90
2025-11-30;26429.958690911237;90
2025-12-01;324409.9145418093;90
2025-12-02;240154.64665113224;90
2025-12-03;108571.32494408316;90
2025-12-04;236460.29750893638;90
2025-12-05;152113.51346994584;90
2025-12-06;103520.72647419461;90
2025-12-07;24610.550675352744;90
2025-12-08;106728.25435993096;90
2025-12-09;82070.10153119537;90
2025-12-10;125767.191833101;90
2025-12-11;136648.20934461892;90
2025-12-12;153975.0170452488;90
2025-12-13;58556.24956894014;90
2025-12-14;9250.923573505093;90
2025-12-15;139441.42323418483;90
2025-12-16;123714.59527497574;90
2025-12-17;326920.51008189307;90
2025-12-18;122583.3643014355;90
2025-12-19;285773.1972272789;90
2025-12-20;97263.25539336051;90
2025-12-21;11012.461258413094;90
2025-12-22;110965.52619046831;90
2025-12-23;262350.3029746664;90
2025-12-24;122708.54869337045;90
2025-12-25;136412.82052344776;90
2025-12-26;171119.57061646873;90
2025-12-27;178926.86102161696;90
2025-12-28;7875.286631948833;90
2025-12-29;131625.40837904182;90
2025-12-30;120538.00139566598;90
2025-12-31;168804.63826165127;90
2026-01-01;290941.88476992527;90
2026-01-02;246681.23210599023;90
2026-01-03;105563.43375028971;90
2026-01-04;19353.924066106258;90
2026-01-05;40313.978817397634;90
