data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-09-05;108521.25;historico;0;108521.25
2025-09-06;65561.95;historico;0;174083.2
2025-09-07;25582.5;historico;0;199665.7
2025-09-08;103913.2;historico;0;303578.9
2025-09-09;101006.73;historico;0;404585.63
2025-09-10;101938.25;historico;0;506523.88
2025-09-11;69214.25;historico;0;575738.13
2025-09-12;75149.95;historico;0;650888.08
2025-09-13;96365.05;historico;0;747253.13
2025-09-14;117878.4;historico;0;865131.53
2025-09-15;92724.35;historico;0;957855.88
2025-09-16;21660.47;historico;0;979516.35
2025-09-17;83441.2;historico;0;1062957.55
2025-09-18;54970.65;historico;0;1117928.2
2025-09-19;64830.5;historico;0;1182758.7
2025-09-20;21138.85;historico;0;1203897.55
2025-09-21;18225.0;historico;0;1222122.55
2025-09-22;13032.0;historico;0;1235154.55
2025-09-23;56399.85;historico;0;1291554.4000000001
2025-09-24;30516.16;historico;0;1322070.56
2025-09-25;82802.3;historico;0;1404872.86
2025-09-26;31259.7;historico;0;1436132.56
2025-09-27;18449.18;historico;0;1454581.74
2025-09-28;20927.5;historico;0;1475509.24
2025-09-29;37952.9;historico;0;1513462.14
2025-09-30;24436.35;historico;0;1537898.49
2025-10-01;20710.3;historico;0;1558608.79
2025-10-02;52875.2;historico;0;1611483.99
2025-10-03;37983.5;historico;0;1649467.49
2025-10-04;15209.5;historico;0;1664676.99
2025-10-05;55401.05;historico;0;1720078.04
2025-10-06;48728.1104717188;previsao;30;1768806.1504717187
2025-10-06;48728.1104717188;previsao;90;1768806.1504717187
2025-10-06;48728.1104717188;previsao;60;1768806.1504717187
2025-10-07;54339.03405066971;previsao;30;1823145.1845223885
2025-10-07;54339.03405066971;previsao;90;1823145.1845223885
2025-10-07;54339.03405066971;previsao;60;1823145.1845223885
2025-10-08;51154.79027265454;previsao;90;1874299.974795043
2025-10-08;51154.79027265454;previsao;30;1874299.974795043
2025-10-08;51154.79027265454;previsao;60;1874299.974795043
2025-10-09;63044.27836008053;previsao;60;1937344.2531551234
2025-10-09;63044.27836008053;previsao;30;1937344.2531551234
2025-10-09;63044.27836008053;previsao;90;1937344.2531551234
2025-10-10;45226.23532558042;previsao;60;1982570.488480704
2025-10-10;45226.23532558042;previsao;90;1982570.488480704
2025-10-10;45226.23532558042;previsao;30;1982570.488480704
2025-10-11;26892.93213475124;previsao;30;2009463.4206154551
2025-10-11;26892.93213475124;previsao;60;2009463.4206154551
2025-10-11;26892.93213475124;previsao;90;2009463.4206154551
2025-10-12;27907.52030978277;previsao;60;2037370.940925238
2025-10-12;27907.52030978277;previsao;90;2037370.940925238
2025-10-12;27907.52030978277;previsao;30;2037370.940925238
2025-10-13;50823.96671612229;previsao;60;2088194.9076413603
2025-10-13;50823.96671612229;previsao;30;2088194.9076413603
2025-10-13;50823.96671612229;previsao;90;2088194.9076413603
2025-10-14;41513.501951573664;previsao;90;2129708.409592934
2025-10-14;41513.501951573664;previsao;60;2129708.409592934
2025-10-14;41513.501951573664;previsao;30;2129708.409592934
2025-10-15;34979.8035152128;previsao;90;2164688.2131081466
2025-10-15;34979.8035152128;previsao;30;2164688.2131081466
2025-10-15;34979.8035152128;previsao;60;2164688.2131081466
2025-10-16;54059.04406964865;previsao;30;2218747.2571777953
2025-10-16;54059.04406964865;previsao;90;2218747.2571777953
2025-10-16;54059.04406964865;previsao;60;2218747.2571777953
