data;vendas
2023-10-05;59259.0
2023-10-06;13767.42
2023-10-09;202815.5
2023-10-10;99240.5
2023-10-11;-8107.42
2023-10-13;-335.88
2023-10-16;370439.26
2023-10-17;15080.0
2023-10-18;105690.0
2023-10-19;247804.0
2023-10-20;446879.74
2023-10-23;85985.0
2023-10-24;130700.0
2023-10-25;803547.17
2023-10-26;-7727.34
2023-10-27;357920.0
2023-10-30;158670.0
2023-10-31;132920.0
2023-11-01;19600.0
2023-11-03;19970.0
2023-11-06;27402.0
2023-11-07;19440.0
2023-11-08;4990.0
2023-11-09;116898.0
2023-11-10;54630.0
2023-11-11;108084.0
2023-11-13;394120.0
2023-11-14;185390.0
2023-11-16;399008.8
2023-11-17;195360.0
2023-11-20;798.0
2023-11-21;186137.1
2023-11-22;113741.0
2023-11-23;710635.0
2023-11-24;239700.0
2023-11-25;403200.0
2023-11-27;91653.14
2023-11-28;102200.0
2023-11-29;65819.8
2023-11-30;547041.96
2023-12-01;200472.93
2023-12-02;415630.0
2023-12-04;231289.99
2023-12-05;337590.0
2023-12-06;735387.04
2023-12-07;92944.13
2023-12-08;158699.85
2023-12-09;141275.16
2023-12-11;443159.0
2023-12-12;230750.0
2023-12-13;76561.0
2023-12-14;159540.49
2023-12-15;373924.8
2023-12-16;337246.21
2023-12-17;9980.0
2023-12-18;3718962.07
2023-12-19;1358488.0
2023-12-20;224866.0
2023-12-21;605551.0
2023-12-22;1620210.0
2023-12-23;346007.0
2023-12-26;-85930.0
2023-12-27;107463.0
2023-12-28;5653.8
2024-01-02;100000.0
2024-01-08;58820.0
2024-01-09;89063.0
2024-01-10;122498.0
2024-01-11;46708.0
2024-01-15;76880.0
2024-01-16;980.0
2024-01-17;1380.0
2024-01-18;3564.91
2024-01-22;23314.0
2024-01-23;9060.0
2024-01-24;69390.0
2024-01-26;12770.0
2024-01-29;13875.0
2024-01-30;39700.0
2024-01-31;321967.07
2024-02-01;202055.36
2024-02-02;1220.0
2024-02-05;73840.0
2024-02-06;435.51
2024-02-07;46234.49
2024-02-08;550678.77
2024-02-09;-69120.0
2024-02-14;11680.0
2024-02-15;11960.0
2024-02-16;31280.0
2024-02-19;303029.0
2024-02-20;47610.0
2024-02-21;59130.0
2024-02-22;15900.0
2024-02-23;24800.0
2024-02-26;21179.0
2024-02-27;20880.0
2024-02-28;343410.14
2024-02-29;157690.0
2024-03-01;21632.31
2024-03-04;42820.0
2024-03-05;37287.69
2024-03-07;-762103.6
2024-03-08;102910.0
2024-03-11;13980.0
2024-03-12;881695.45
2024-03-13;40370.0
2024-03-14;35150.0
2024-03-15;102252.0
2024-03-18;143432.0
2024-03-20;256786.0
2024-03-21;33672.0
2024-03-22;30559.0
2024-03-25;-5382.0
2024-03-26;41680.0
2024-03-27;49593.0
2024-03-28;166018.0
2024-04-01;17780.0
2024-04-02;-6366.41
2024-04-03;103950.0
2024-04-04;40040.0
2024-04-05;10930.0
2024-04-06;26900.0
2024-04-08;27880.0
2024-04-10;36470.0
2024-04-11;64770.0
2024-04-12;77074.0
2024-04-15;208840.0
2024-04-16;246690.0
2024-04-17;480744.0
2024-04-18;1413020.94
2024-04-19;988660.0
2024-04-22;92440.0
2024-04-23;411947.13
2024-04-24;78896.0
2024-04-25;426011.28
2024-04-26;402673.76
2024-04-27;94880.0
2024-04-29;310898.0
2024-04-30;2318883.0
2024-05-02;617719.0
2024-05-03;-57496.0
2024-05-04;234753.0
2024-05-06;-32740.0
2024-05-07;31380.0
2024-05-08;889940.0
2024-05-09;123252.45
2024-05-10;389083.0
2024-05-11;130112.0
2024-05-13;425335.0
2024-05-14;208283.5
2024-05-15;47201.0
2024-05-16;943849.78
2024-05-17;751768.0
2024-05-20;308239.0
2024-05-21;120190.0
2024-05-22;622181.83
2024-05-23;-29020.0
2024-05-24;324712.6
2024-05-27;88030.5
2024-05-28;394020.0
2024-05-29;74182.0
2024-05-31;106090.0
2024-06-03;62800.0
2024-06-04;27090.0
2024-06-05;2550.0
2024-06-06;117570.0
2024-06-07;27670.0
2024-06-10;168230.0
2024-06-11;327678.1
2024-06-12;569576.0
2024-06-13;72691.5
2024-06-14;33098.28
2024-06-17;19180.0
2024-06-18;81323.0
2024-06-19;116376.64
2024-06-20;59200.0
2024-06-21;175380.0
2024-06-24;315540.34
2024-06-25;58160.0
2024-06-26;136631.0
2024-06-27;1188208.0
2024-06-28;458259.09
2024-06-29;39390.0
2024-07-01;10347.0
2024-07-02;248960.0
2024-07-03;45110.0
2024-07-04;52224.0
2024-07-05;358.28
2024-07-08;145010.0
2024-07-10;-407195.64
2024-07-11;994173.0
2024-07-12;21643.0
2024-07-15;313920.0
2024-07-16;5980.0
2024-07-17;110261.46
2024-07-18;101480.0
2024-07-19;8108.4
2024-07-22;367610.0
2024-07-23;18530.0
2024-07-24;84490.0
2024-07-25;200736.0
2024-07-26;173496.68
2024-07-29;13500.0
2024-07-30;71847.46
2024-07-31;189186.0
2024-08-05;16940.0
2024-08-06;14370.0
2024-08-07;172704.0
2024-08-08;104225.3
2024-08-09;66800.0
2024-08-12;228010.0
2024-08-13;78270.0
2024-08-14;2081405.0
2024-08-15;129458.67
2024-08-16;25505.5
2024-08-19;194505.67
2024-08-20;58269.74
2024-08-21;613425.0
2024-08-22;983836.0
2024-08-23;2861215.0
2024-08-24;571526.19
2024-08-26;326240.0
2024-08-27;200750.0
2024-08-28;604659.45
2024-08-29;568849.0
2024-08-30;50740.0
2024-08-31;16040.0
2024-09-02;309200.0
2024-09-03;68358.3
2024-09-04;9731.39
2024-09-05;244555.0
2024-09-06;387259.99
2024-09-09;1415.5
2024-09-10;92983.0
2024-09-11;9750.0
2024-09-12;-26342.35
2024-09-13;100993.0
2024-09-14;231693.0
2024-09-16;161899.5
2024-09-17;200020.0
2024-09-18;-830.0
2024-09-19;231256.4
2024-09-20;36142.0
2024-09-23;1711425.0
2024-09-24;205351.32
2024-09-25;146529.32
2024-09-26;84380.5
2024-09-27;161716.0
2024-09-30;1540618.5
2024-10-01;161641.54
2024-10-02;-25527.23
2024-10-03;113717.5
2024-10-04;60000.0
2024-10-07;129586.0
2024-10-08;37615.51
2024-10-09;251712.98
2024-10-10;213281.0
2024-10-11;904688.83
2024-10-14;89210.0
2024-10-15;368830.23
2024-10-16;10492.86
2024-10-17;173710.91
2024-10-18;133204.2
2024-10-21;250700.0
2024-10-22;32210.0
2024-10-23;489641.0
2024-10-24;1955547.0
2024-10-25;182273.22
2024-10-26;31333.46
2024-10-28;735769.0
2024-10-29;287330.0
2024-10-30;96320.0
2024-10-31;129547.0
2024-11-01;32985.0
2024-11-04;99300.0
2024-11-05;602951.9
2024-11-06;99551.31
2024-11-07;-39174.07
2024-11-08;528080.0
2024-11-09;18260.0
2024-11-11;186400.0
2024-11-12;100680.0
2024-11-13;20900.0
2024-11-14;744098.51
2024-11-18;57682.2
2024-11-19;81640.0
2024-11-21;17570.0
2024-11-22;121150.0
2024-11-23;764871.14
2024-11-25;26914.86
2024-11-26;77268.22
2024-11-27;352344.14
2024-11-28;451544.28
2024-11-29;638899.35
2024-11-30;373595.0
2024-12-02;81750.0
2024-12-03;356580.0
2024-12-04;642434.0
2024-12-05;280612.0
2024-12-06;104080.0
2024-12-07;36909.6
2024-12-09;77247.6
2024-12-10;516324.47
2024-12-11;1027987.0
2024-12-12;225633.07
2024-12-13;-121138.71
2024-12-14;57690.0
2024-12-16;493400.0
2024-12-17;324828.02
2024-12-18;1941895.85
2024-12-19;1843130.64
2024-12-20;402459.0
2024-12-21;303364.9
2024-12-22;142275.54
2024-12-23;1106928.0
2024-12-24;398471.99
2024-12-26;585918.15
2024-12-31;109000.0
2025-01-04;12200.0
2025-01-07;3980.0
2025-01-09;27550.0
2025-01-10;69659.0
2025-01-11;25270.0
2025-01-13;115071.0
2025-01-14;52080.0
2025-01-15;137092.0
2025-01-16;38641.2
2025-01-17;-2873.53
2025-01-20;165662.0
2025-01-21;-1490.0
2025-01-22;16100.0
2025-01-23;72718.0
2025-01-24;36110.0
2025-01-25;11960.0
2025-01-27;45380.0
2025-01-28;114379.38
2025-01-29;25720.0
2025-01-30;80150.0
2025-01-31;216740.49
2025-02-02;2980.0
2025-02-03;4180.0
2025-02-04;69162.89
2025-02-05;89143.7
2025-02-06;96371.52
2025-02-07;57640.0
2025-02-10;59770.0
2025-02-11;75140.0
2025-02-12;24060.0
2025-02-13;457580.0
2025-02-14;26600.0
2025-02-17;60278.0
2025-02-18;86055.0
2025-02-19;30537.99
2025-02-20;105545.0
2025-02-21;55000.0
2025-02-22;425113.0
2025-02-23;14390.5
2025-02-24;885070.5
2025-02-25;82280.0
2025-02-26;291831.0
2025-02-27;402670.0
2025-02-28;197472.0
2025-03-01;1390.0
2025-03-05;10760.0
2025-03-06;17490.0
2025-03-07;21820.0
2025-03-10;68550.0
2025-03-11;54942.0
2025-03-12;-371670.0
2025-03-13;88373.0
2025-03-14;504373.0
2025-03-15;-79025.5
2025-03-16;5681.0
2025-03-17;307421.0
2025-03-18;62220.0
2025-03-19;259092.17
2025-03-20;214336.0
2025-03-21;44200.0
2025-03-24;106804.0
2025-03-25;267599.49
2025-03-26;226690.0
2025-03-27;188293.0
2025-03-28;67630.97
2025-03-29;3690.0
2025-03-30;6980.0
2025-03-31;100100.0
2025-04-01;9480.0
2025-04-02;189852.0
2025-04-03;160180.0
2025-04-04;240160.0
2025-04-07;38468.0
