data;vendas;tipo;forecast_horizon;vendas_acumuladas
2025-09-06;91346.87;historico;0;91346.87
2025-09-07;19894.0;historico;0;111240.87
2025-09-08;62164.52;historico;0;173405.38999999998
2025-09-09;49388.0;historico;0;222793.38999999998
2025-09-10;73455.0;historico;0;296248.39
2025-09-11;74692.0;historico;0;370940.39
2025-09-12;188269.0;historico;0;559209.39
2025-09-13;75857.0;historico;0;635066.39
2025-09-14;4345.0;historico;0;639411.39
2025-09-15;94612.0;historico;0;734023.39
2025-09-16;103807.9;historico;0;837831.29
2025-09-17;136986.97;historico;0;974818.26
2025-09-18;213267.36;historico;0;1188085.62
2025-09-19;124149.0;historico;0;1312234.62
2025-09-20;43238.0;historico;0;1355472.62
2025-09-21;21346.0;historico;0;1376818.62
2025-09-22;92367.0;historico;0;1469185.62
2025-09-23;106684.55;historico;0;1575870.1700000002
2025-09-24;81969.0;historico;0;1657839.1700000002
2025-09-25;104004.1;historico;0;1761843.2700000003
2025-09-26;88265.0;historico;0;1850108.2700000003
2025-09-27;57229.26;historico;0;1907337.5300000003
2025-09-28;16947.0;historico;0;1924284.5300000003
2025-09-29;82111.57;historico;0;2006396.1000000003
2025-09-30;197448.53;historico;0;2203844.6300000004
2025-10-01;28721.11;historico;0;2232565.74
2025-10-02;50274.0;historico;0;2282839.74
2025-10-03;54014.0;historico;0;2336853.74
2025-10-04;92157.34;historico;0;2429011.08
2025-10-05;17476.0;historico;0;2446487.08
2025-10-06;53738.47;historico;0;2500225.5500000003
2025-10-07;59304.741050205936;previsao;30;2559530.2910502064
2025-10-07;59304.741050205936;previsao;90;2559530.2910502064
2025-10-07;59304.741050205936;previsao;60;2559530.2910502064
2025-10-08;101733.54579138049;previsao;30;2661263.836841587
2025-10-08;101733.54579138049;previsao;90;2661263.836841587
2025-10-08;101733.54579138049;previsao;60;2661263.836841587
2025-10-09;83556.11183048287;previsao;90;2744819.9486720697
2025-10-09;83556.11183048287;previsao;30;2744819.9486720697
2025-10-09;83556.11183048287;previsao;60;2744819.9486720697
2025-10-10;122776.2529742395;previsao;60;2867596.2016463093
2025-10-10;122776.2529742395;previsao;30;2867596.2016463093
2025-10-10;122776.2529742395;previsao;90;2867596.2016463093
2025-10-11;75009.14306074032;previsao;60;2942605.3447070494
2025-10-11;75009.14306074032;previsao;90;2942605.3447070494
2025-10-11;75009.14306074032;previsao;30;2942605.3447070494
2025-10-12;13990.883054667718;previsao;30;2956596.227761717
2025-10-12;13990.883054667718;previsao;60;2956596.227761717
2025-10-12;13990.883054667718;previsao;90;2956596.227761717
2025-10-13;71425.85952854701;previsao;60;3028022.087290264
2025-10-13;71425.85952854701;previsao;90;3028022.087290264
2025-10-13;71425.85952854701;previsao;30;3028022.087290264
2025-10-14;73973.28940124964;previsao;60;3101995.3766915137
2025-10-14;73973.28940124964;previsao;30;3101995.3766915137
2025-10-14;73973.28940124964;previsao;90;3101995.3766915137
2025-10-15;82098.2940929979;previsao;90;3184093.6707845116
2025-10-15;82098.2940929979;previsao;60;3184093.6707845116
2025-10-15;82098.2940929979;previsao;30;3184093.6707845116
2025-10-16;81731.30520649465;previsao;90;3265824.9759910065
2025-10-16;81731.30520649465;previsao;30;3265824.9759910065
2025-10-16;81731.30520649465;previsao;60;3265824.9759910065
2025-10-17;95116.01273531714;previsao;30;3360940.9887263235
2025-10-17;95116.01273531714;previsao;90;3360940.9887263235
